U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time;
02,60;2,54;00,00;8,72;600,0;22,1;N/A;N/A;OFF;ON;CV;NONE;00:12:38,940;
02,60;2,59;00,00;6,99;600,0;18,1;N/A;N/A;OFF;ON;CV;NONE;00:12:39,440;
02,60;2,65;00,00;3,94;600,0;10,4;N/A;N/A;OFF;ON;CV;NONE;00:12:39,940;
02,60;2,56;00,00;10,33;600,0;26,5;N/A;N/A;OFF;ON;CV;NONE;00:12:40,440;
02,60;2,58;00,00;8,25;600,0;21,3;N/A;N/A;OFF;ON;CV;NONE;00:12:40,940;
02,60;2,60;00,00;7,42;600,0;19,3;N/A;N/A;OFF;ON;CV;NONE;00:12:41,440;
02,60;2,60;00,00;7,29;600,0;19,0;N/A;N/A;OFF;ON;CV;NONE;00:12:41,940;
02,60;2,60;00,00;7,53;600,0;19,6;N/A;N/A;OFF;ON;CV;NONE;00:12:42,440;
02,60;2,72;00,00;0,26;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:12:42,940;
02,60;2,73;00,00;0,79;600,0;2,1;N/A;N/A;OFF;ON;CV;NONE;00:12:43,440;
02,60;2,74;00,00;1,35;600,0;3,7;N/A;N/A;OFF;ON;CC;NONE;00:12:43,940;
02,60;2,65;00,00;6,78;600,0;17,9;N/A;N/A;OFF;ON;CC;NONE;00:12:44,440;
02,60;2,69;00,00;3,47;600,0;9,3;N/A;N/A;OFF;ON;CC;NONE;00:12:44,940;
02,60;2,75;00,00;0,34;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:12:45,440;
02,60;2,77;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:12:45,940;
02,60;2,76;00,00;1,27;600,0;3,5;N/A;N/A;OFF;ON;CC;NONE;00:12:46,440;
02,60;2,77;00,00;0,64;600,0;1,8;N/A;N/A;OFF;ON;CC;NONE;00:12:46,940;
02,60;2,75;00,00;2,64;600,0;7,3;N/A;N/A;OFF;ON;CC;NONE;00:12:47,440;
02,60;2,68;00,00;6,99;600,0;18,7;N/A;N/A;OFF;ON;CC;NONE;00:12:47,940;
02,60;2,66;00,00;7,39;600,0;19,6;N/A;N/A;OFF;ON;CC;NONE;00:12:48,440;
02,60;2,60;00,00;10,32;600,0;26,9;N/A;N/A;OFF;ON;CC;NONE;00:12:48,940;
02,60;2,61;00,00;8,21;600,0;21,4;N/A;N/A;OFF;ON;CC;NONE;00:12:49,440;
02,60;2,49;00,00;15,48;600,0;38,5;N/A;N/A;OFF;ON;CC;NONE;00:12:49,940;
02,60;2,37;00,00;19,10;600,0;45,1;N/A;N/A;OFF;ON;CV;NONE;00:12:50,440;
02,60;2,41;00,00;12,86;600,0;30,9;N/A;N/A;OFF;ON;CV;NONE;00:12:50,940;
02,60;2,56;00,00;5,57;600,0;14,2;N/A;N/A;OFF;ON;CV;NONE;00:12:51,440;
02,60;2,62;00,00;3,75;600,0;9,8;N/A;N/A;OFF;ON;CV;NONE;00:12:51,940;
02,60;2,59;00,00;6,93;600,0;17,9;N/A;N/A;OFF;ON;CV;NONE;00:12:52,440;
02,60;2,62;00,00;3,87;600,0;10,1;N/A;N/A;OFF;ON;CV;NONE;00:12:52,940;
02,60;2,70;00,00;0,29;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:12:53,440;
02,60;2,72;00,00;0,21;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:12:53,940;
02,60;2,73;00,00;0,13;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:12:54,440;
02,60;2,75;00,00;0,06;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:12:54,940;
02,60;2,75;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:12:55,440;
02,60;2,62;00,00;8,85;600,0;23,2;N/A;N/A;OFF;ON;CC;NONE;00:12:55,940;
02,60;2,60;00,00;7,74;600,0;20,1;N/A;N/A;OFF;ON;CC;NONE;00:12:56,440;
02,60;2,72;00,00;0,57;600,0;1,5;N/A;N/A;OFF;ON;CC;NONE;00:12:56,940;
02,60;2,49;00,00;14,78;600,0;36,8;N/A;N/A;OFF;ON;CC;NONE;00:12:57,440;
02,60;2,49;00,00;12,00;600,0;29,9;N/A;N/A;OFF;ON;CV;NONE;00:12:57,940;
02,60;2,69;00,00;0,07;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:12:58,440;
02,60;2,71;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:12:58,940;
02,60;2,73;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:12:59,440;
02,60;2,56;00,00;11,27;600,0;28,8;N/A;N/A;OFF;ON;CC;NONE;00:12:59,940;
02,60;2,70;00,00;0,33;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:13:00,440;
02,60;2,67;00,00;4,29;600,0;11,4;N/A;N/A;OFF;ON;CC;NONE;00:13:00,940;
02,60;2,50;00,00;13,65;600,0;34,1;N/A;N/A;OFF;ON;CC;NONE;00:13:01,440;
02,60;2,38;00,00;16,96;600,0;40,4;N/A;N/A;OFF;ON;CV;NONE;00:13:01,940;
02,60;2,39;00,00;13,29;600,0;31,7;N/A;N/A;OFF;ON;CV;NONE;00:13:02,440;
02,60;2,55;00,00;4,52;600,0;11,6;N/A;N/A;OFF;ON;CV;NONE;00:13:02,940;
02,60;2,60;00,00;3,48;600,0;9,1;N/A;N/A;OFF;ON;CV;NONE;00:13:03,440;
02,60;2,60;00,00;3,97;600,0;10,4;N/A;N/A;OFF;ON;CV;NONE;00:13:03,940;
02,60;2,66;00,00;0,53;600,0;1,4;N/A;N/A;OFF;ON;CV;NONE;00:13:04,440;
02,60;2,57;00,00;7,24;600,0;18,6;N/A;N/A;OFF;ON;CV;NONE;00:13:04,940;
02,60;2,60;00,00;3,97;600,0;10,3;N/A;N/A;OFF;ON;CV;NONE;00:13:05,440;
02,60;2,66;00,00;1,41;600,0;3,8;N/A;N/A;OFF;ON;CV;NONE;00:13:05,940;
02,60;2,65;00,00;2,52;600,0;6,7;N/A;N/A;OFF;ON;CV;NONE;00:13:06,440;
02,60;2,69;00,00;0,48;600,0;1,3;N/A;N/A;OFF;ON;CV;NONE;00:13:06,940;
02,60;2,52;00,00;11,27;600,0;28,3;N/A;N/A;OFF;ON;CV;NONE;00:13:07,440;
02,60;2,66;00,00;1,64;600,0;4,4;N/A;N/A;OFF;ON;CV;NONE;00:13:07,940;
02,60;2,41;00,00;18,28;600,0;43,9;N/A;N/A;OFF;ON;CV;NONE;00:13:08,440;
02,60;2,50;00,00;8,04;600,0;20,1;N/A;N/A;OFF;ON;CV;NONE;00:13:08,940;
02,60;2,58;00,00;3,97;600,0;10,3;N/A;N/A;OFF;ON;CV;NONE;00:13:09,440;
02,60;2,60;00,00;3,81;600,0;9,9;N/A;N/A;OFF;ON;CV;NONE;00:13:09,940;
02,60;2,64;00,00;1,36;600,0;3,6;N/A;N/A;OFF;ON;CV;NONE;00:13:10,440;
02,60;2,68;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:10,940;
02,60;2,69;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:11,440;
02,60;2,70;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:11,940;
02,60;2,71;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:12,440;
02,60;2,72;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:13:12,940;
02,60;2,53;00,00;11,59;600,0;29,3;N/A;N/A;OFF;ON;CC;NONE;00:13:13,440;
02,60;2,67;00,00;1,00;600,0;2,7;N/A;N/A;OFF;ON;CC;NONE;00:13:13,940;
02,60;2,61;00,00;5,72;600,0;14,9;N/A;N/A;OFF;ON;CC;NONE;00:13:14,440;
02,60;2,51;00,00;10,93;600,0;27,4;N/A;N/A;OFF;ON;CC;NONE;00:13:14,940;
02,60;2,53;00,00;6,74;600,0;17,1;N/A;N/A;OFF;ON;CV;NONE;00:13:15,440;
02,60;2,58;00,00;4,24;600,0;10,7;N/A;N/A;OFF;ON;CV;NONE;00:13:15,940;
02,60;2,60;00,00;4,31;600,0;11,2;N/A;N/A;OFF;ON;CV;NONE;00:13:16,440;
02,60;2,41;00,00;14,07;600,0;34,0;N/A;N/A;OFF;ON;CV;NONE;00:13:16,940;
02,60;2,42;00,00;10,01;600,0;24,2;N/A;N/A;OFF;ON;CV;NONE;00:13:17,440;
02,60;2,56;00,00;2,85;600,0;7,3;N/A;N/A;OFF;ON;CV;NONE;00:13:17,940;
02,60;2,60;00,00;1,77;600,0;4,6;N/A;N/A;OFF;ON;CV;NONE;00:13:18,440;
02,60;2,60;00,00;2,59;600,0;6,8;N/A;N/A;OFF;ON;CV;NONE;00:13:18,940;
02,60;2,60;00,00;2,99;600,0;7,8;N/A;N/A;OFF;ON;CV;NONE;00:13:19,440;
02,60;2,60;00,00;3,30;600,0;8,6;N/A;N/A;OFF;ON;CV;NONE;00:13:19,940;
02,60;2,63;00,00;1,63;600,0;4,3;N/A;N/A;OFF;ON;CV;NONE;00:13:20,440;
02,60;2,58;00,00;4,68;600,0;12,1;N/A;N/A;OFF;ON;CV;NONE;00:13:20,940;
02,60;2,59;00,00;3,80;600,0;9,9;N/A;N/A;OFF;ON;CV;NONE;00:13:21,440;
02,60;2,60;00,00;3,44;600,0;8,9;N/A;N/A;OFF;ON;CV;NONE;00:13:21,940;
02,60;2,60;00,00;3,37;600,0;8,7;N/A;N/A;OFF;ON;CV;NONE;00:13:22,440;
02,60;2,60;00,00;3,67;600,0;9,5;N/A;N/A;OFF;ON;CV;NONE;00:13:22,940;
02,60;2,65;00,00;0,42;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:23,440;
02,60;2,66;00,00;0,30;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:23,940;
02,60;2,67;00,00;0,23;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:24,440;
02,60;2,68;00,00;0,17;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:24,940;
02,60;2,69;00,00;0,10;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:25,440;
02,60;2,70;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CC;NONE;00:13:25,940;
02,60;2,54;00,00;9,80;600,0;24,9;N/A;N/A;OFF;ON;CV;NONE;00:13:26,440;
02,60;2,45;00,00;12,45;600,0;30,5;N/A;N/A;OFF;ON;CV;NONE;00:13:26,940;
02,60;2,40;00,00;12,08;600,0;28,9;N/A;N/A;OFF;ON;CV;NONE;00:13:27,440;
02,60;2,55;00,00;3,03;600,0;7,7;N/A;N/A;OFF;ON;CV;NONE;00:13:27,940;
02,60;2,60;00,00;1,59;600,0;4,1;N/A;N/A;OFF;ON;CV;NONE;00:13:28,440;
02,60;2,60;00,00;1,90;600,0;5,0;N/A;N/A;OFF;ON;CV;NONE;00:13:28,940;
02,60;2,60;00,00;2,33;600,0;6,1;N/A;N/A;OFF;ON;CV;NONE;00:13:29,440;
02,60;2,60;00,00;2,63;600,0;6,9;N/A;N/A;OFF;ON;CV;NONE;00:13:29,940;
02,60;2,63;00,00;0,89;600,0;2,3;N/A;N/A;OFF;ON;CV;NONE;00:13:30,440;
02,60;2,58;00,00;4,16;600,0;10,7;N/A;N/A;OFF;ON;CV;NONE;00:13:30,940;
02,60;2,61;00,00;1,81;600,0;4,7;N/A;N/A;OFF;ON;CV;NONE;00:13:31,440;
02,60;2,60;00,00;3,07;600,0;8,0;N/A;N/A;OFF;ON;CV;NONE;00:13:31,940;
02,60;2,60;00,00;2,85;600,0;7,4;N/A;N/A;OFF;ON;CV;NONE;00:13:32,440;
02,60;2,60;00,00;2,83;600,0;7,4;N/A;N/A;OFF;ON;CV;NONE;00:13:32,940;
02,60;2,60;00,00;2,88;600,0;7,5;N/A;N/A;OFF;ON;CV;NONE;00:13:33,440;
02,60;2,60;00,00;2,87;600,0;7,5;N/A;N/A;OFF;ON;CV;NONE;00:13:33,940;
02,60;2,60;00,00;2,85;600,0;7,4;N/A;N/A;OFF;ON;CV;NONE;00:13:34,440;
02,60;2,62;00,00;1,05;600,0;2,7;N/A;N/A;OFF;ON;CV;NONE;00:13:34,940;
02,60;2,59;00,00;3,53;600,0;9,1;N/A;N/A;OFF;ON;CV;NONE;00:13:35,440;
02,60;2,64;00,00;0,18;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:35,940;
02,60;2,65;00,00;0,22;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:36,440;
02,60;2,66;00,00;0,30;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:36,940;
02,60;2,66;00,00;0,35;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:37,440;
02,60;2,64;00,00;2,28;600,0;6,0;N/A;N/A;OFF;ON;CV;NONE;00:13:37,940;
02,60;2,53;00,00;8,43;600,0;21,4;N/A;N/A;OFF;ON;CV;NONE;00:13:38,440;
02,60;2,44;00,00;10,48;600,0;25,6;N/A;N/A;OFF;ON;CV;NONE;00:13:38,940;
02,60;2,56;00,00;2,97;600,0;7,5;N/A;N/A;OFF;ON;CV;NONE;00:13:39,440;
02,60;2,60;00,00;1,39;600,0;3,6;N/A;N/A;OFF;ON;CV;NONE;00:13:39,940;
02,60;2,60;00,00;1,67;600,0;4,4;N/A;N/A;OFF;ON;CV;NONE;00:13:40,440;
02,60;2,60;00,00;2,08;600,0;5,4;N/A;N/A;OFF;ON;CV;NONE;00:13:40,940;
02,60;2,60;00,00;2,23;600,0;5,8;N/A;N/A;OFF;ON;CV;NONE;00:13:41,440;
02,60;2,60;00,00;2,20;600,0;5,7;N/A;N/A;OFF;ON;CV;NONE;00:13:41,940;
02,60;2,60;00,00;2,28;600,0;5,9;N/A;N/A;OFF;ON;CV;NONE;00:13:42,440;
02,60;2,60;00,00;2,21;600,0;5,7;N/A;N/A;OFF;ON;CV;NONE;00:13:42,940;
02,60;2,60;00,00;2,27;600,0;5,9;N/A;N/A;OFF;ON;CV;NONE;00:13:43,440;
02,60;2,60;00,00;2,57;600,0;6,7;N/A;N/A;OFF;ON;CV;NONE;00:13:43,940;
02,60;2,63;00,00;0,29;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:44,440;
02,60;2,63;00,00;0,84;600,0;2,2;N/A;N/A;OFF;ON;CV;NONE;00:13:44,940;
02,60;2,62;00,00;1,98;600,0;5,2;N/A;N/A;OFF;ON;CV;NONE;00:13:45,440;
02,60;2,55;00,00;5,27;600,0;13,4;N/A;N/A;OFF;ON;CV;NONE;00:13:45,940;
02,60;2,58;00,00;2,57;600,0;6,6;N/A;N/A;OFF;ON;CV;NONE;00:13:46,440;
02,60;2,62;00,00;0,18;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:46,940;
02,60;2,64;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:47,440;
02,60;2,63;00,00;1,27;600,0;3,3;N/A;N/A;OFF;ON;CV;NONE;00:13:47,940;
02,60;2,64;00,00;0,67;600,0;1,8;N/A;N/A;OFF;ON;CV;NONE;00:13:48,440;
02,60;2,60;00,00;3,19;600,0;8,3;N/A;N/A;OFF;ON;CV;NONE;00:13:48,940;
02,60;2,52;00,00;7,00;600,0;17,7;N/A;N/A;OFF;ON;CV;NONE;00:13:49,440;
02,60;2,55;00,00;3,62;600,0;9,3;N/A;N/A;OFF;ON;CV;NONE;00:13:49,940;
02,60;2,59;00,00;1,60;600,0;4,1;N/A;N/A;OFF;ON;CV;NONE;00:13:50,440;
02,60;2,60;00,00;1,47;600,0;3,9;N/A;N/A;OFF;ON;CV;NONE;00:13:50,940;
02,60;2,60;00,00;1,41;600,0;3,7;N/A;N/A;OFF;ON;CV;NONE;00:13:51,440;
02,60;2,60;00,00;1,68;600,0;4,4;N/A;N/A;OFF;ON;CV;NONE;00:13:51,940;
02,60;2,60;00,00;1,91;600,0;5,0;N/A;N/A;OFF;ON;CV;NONE;00:13:52,440;
02,60;2,60;00,00;1,99;600,0;5,1;N/A;N/A;OFF;ON;CV;NONE;00:13:52,940;
02,60;2,60;00,00;2,01;600,0;5,2;N/A;N/A;OFF;ON;CV;NONE;00:13:53,440;
02,60;2,60;00,00;1,89;600,0;4,9;N/A;N/A;OFF;ON;CV;NONE;00:13:53,940;
02,60;2,61;00,00;1,41;600,0;3,7;N/A;N/A;OFF;ON;CV;NONE;00:13:54,440;
02,60;2,63;00,00;0,28;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:54,940;
02,60;2,64;00,00;0,21;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:55,440;
02,60;2,64;00,00;0,13;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:55,940;
02,60;2,65;00,00;0,05;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:56,440;
02,60;2,66;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:56,940;
02,60;2,50;00,00;9,27;600,0;23,2;N/A;N/A;OFF;ON;CV;NONE;00:13:57,440;
02,60;2,51;00,00;5,46;600,0;13,7;N/A;N/A;OFF;ON;CV;NONE;00:13:57,940;
02,60;2,60;00,00;0,67;600,0;1,7;N/A;N/A;OFF;ON;CV;NONE;00:13:58,440;
02,60;2,59;00,00;1,59;600,0;4,1;N/A;N/A;OFF;ON;CV;NONE;00:13:58,940;
02,60;2,60;00,00;1,23;600,0;3,2;N/A;N/A;OFF;ON;CV;NONE;00:13:59,440;
02,60;2,62;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:13:59,940;
02,60;2,63;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:00,440;
02,60;2,64;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:00,940;
02,60;2,55;00,00;4,93;600,0;12,5;N/A;N/A;OFF;ON;CV;NONE;00:14:01,440;
02,60;2,61;00,00;0,21;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:01,940;
02,60;2,58;00,00;3,50;600,0;9,0;N/A;N/A;OFF;ON;CV;NONE;00:14:02,440;
02,60;2,58;00,00;2,07;600,0;5,4;N/A;N/A;OFF;ON;CV;NONE;00:14:02,940;
02,60;2,60;00,00;1,45;600,0;3,8;N/A;N/A;OFF;ON;CV;NONE;00:14:03,440;
02,60;2,60;00,00;1,41;600,0;3,7;N/A;N/A;OFF;ON;CV;NONE;00:14:03,940;
02,60;2,60;00,00;1,46;600,0;3,8;N/A;N/A;OFF;ON;CV;NONE;00:14:04,440;
02,60;2,60;00,00;1,55;600,0;4,0;N/A;N/A;OFF;ON;CV;NONE;00:14:04,940;
02,60;2,60;00,00;1,59;600,0;4,1;N/A;N/A;OFF;ON;CV;NONE;00:14:05,440;
02,60;2,61;00,00;0,69;600,0;1,8;N/A;N/A;OFF;ON;CV;NONE;00:14:05,940;
02,60;2,60;00,00;1,55;600,0;4,0;N/A;N/A;OFF;ON;CV;NONE;00:14:06,440;
02,60;2,60;00,00;1,66;600,0;4,3;N/A;N/A;OFF;ON;CV;NONE;00:14:06,940;
02,60;2,60;00,00;1,82;600,0;4,7;N/A;N/A;OFF;ON;CV;NONE;00:14:07,440;
02,60;2,59;00,00;1,84;600,0;4,8;N/A;N/A;OFF;ON;CV;NONE;00:14:07,940;
02,60;2,62;00,00;0,38;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:08,440;
02,60;2,59;00,00;1,82;600,0;4,7;N/A;N/A;OFF;ON;CV;NONE;00:14:08,940;
02,60;2,60;00,00;1,57;600,0;4,1;N/A;N/A;OFF;ON;CV;NONE;00:14:09,440;
02,60;2,60;00,00;1,44;600,0;3,8;N/A;N/A;OFF;ON;CV;NONE;00:14:09,940;
02,60;2,60;00,00;1,35;600,0;3,5;N/A;N/A;OFF;ON;CV;NONE;00:14:10,440;
02,60;2,60;00,00;1,36;600,0;3,5;N/A;N/A;OFF;ON;CV;NONE;00:14:10,940;
02,60;2,60;00,00;1,61;600,0;4,2;N/A;N/A;OFF;ON;CV;NONE;00:14:11,440;
02,60;2,61;00,00;0,47;600,0;1,3;N/A;N/A;OFF;ON;CV;NONE;00:14:11,940;
02,60;2,62;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:12,440;
02,60;2,63;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:12,940;
02,60;2,63;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:13,440;
02,60;2,64;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:13,940;
02,60;2,64;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:14,440;
02,60;2,47;00,00;9,35;600,0;23,0;N/A;N/A;OFF;ON;CV;NONE;00:14:14,940;
02,60;2,58;00,00;1,09;600,0;2,8;N/A;N/A;OFF;ON;CV;NONE;00:14:15,440;
02,60;2,58;00,00;1,27;600,0;3,3;N/A;N/A;OFF;ON;CV;NONE;00:14:15,940;
02,60;2,60;00,00;0,59;600,0;1,5;N/A;N/A;OFF;ON;CV;NONE;00:14:16,440;
02,60;2,60;00,00;0,83;600,0;2,1;N/A;N/A;OFF;ON;CV;NONE;00:14:16,940;
02,60;2,60;00,00;0,73;600,0;1,9;N/A;N/A;OFF;ON;CV;NONE;00:14:17,440;
02,60;2,60;00,00;1,02;600,0;2,7;N/A;N/A;OFF;ON;CV;NONE;00:14:17,940;
02,60;2,60;00,00;1,00;600,0;2,6;N/A;N/A;OFF;ON;CV;NONE;00:14:18,440;
02,60;2,60;00,00;1,15;600,0;3,0;N/A;N/A;OFF;ON;CV;NONE;00:14:18,940;
02,60;2,60;00,00;1,28;600,0;3,3;N/A;N/A;OFF;ON;CV;NONE;00:14:19,440;
02,60;2,60;00,00;1,16;600,0;3,0;N/A;N/A;OFF;ON;CV;NONE;00:14:19,940;
02,60;2,60;00,00;1,19;600,0;3,1;N/A;N/A;OFF;ON;CV;NONE;00:14:20,440;
02,60;2,60;00,00;1,21;600,0;3,2;N/A;N/A;OFF;ON;CV;NONE;00:14:20,940;
02,60;2,60;00,00;1,25;600,0;3,3;N/A;N/A;OFF;ON;CV;NONE;00:14:21,440;
02,60;2,60;00,00;1,09;600,0;2,8;N/A;N/A;OFF;ON;CV;NONE;00:14:21,940;
02,60;2,60;00,00;1,07;600,0;2,8;N/A;N/A;OFF;ON;CV;NONE;00:14:22,440;
02,60;2,60;00,00;1,14;600,0;3,0;N/A;N/A;OFF;ON;CV;NONE;00:14:22,940;
02,60;2,60;00,00;1,09;600,0;2,8;N/A;N/A;OFF;ON;CV;NONE;00:14:23,440;
02,60;2,60;00,00;1,08;600,0;2,8;N/A;N/A;OFF;ON;CV;NONE;00:14:23,940;
02,60;2,60;00,00;1,40;600,0;3,6;N/A;N/A;OFF;ON;CV;NONE;00:14:24,440;
02,60;2,61;00,00;0,37;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:24,940;
02,60;2,62;00,00;0,29;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:25,440;
02,60;2,62;00,00;0,23;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:25,940;
02,60;2,62;00,00;0,16;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:26,440;
02,60;2,63;00,00;0,10;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:26,940;
02,60;2,63;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:27,440;
02,60;2,51;00,00;6,63;600,0;16,6;N/A;N/A;OFF;ON;CV;NONE;00:14:27,940;
02,60;2,57;00,00;1,74;600,0;4,5;N/A;N/A;OFF;ON;CV;NONE;00:14:28,440;
02,60;2,60;00,00;0,51;600,0;1,4;N/A;N/A;OFF;ON;CV;NONE;00:14:28,940;
02,60;2,60;00,00;0,45;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:29,440;
02,60;2,60;00,00;0,73;600,0;1,9;N/A;N/A;OFF;ON;CV;NONE;00:14:29,940;
02,60;2,60;00,00;0,86;600,0;2,2;N/A;N/A;OFF;ON;CV;NONE;00:14:30,440;
02,60;2,60;00,00;0,90;600,0;2,3;N/A;N/A;OFF;ON;CV;NONE;00:14:30,940;
02,60;2,60;00,00;0,94;600,0;2,4;N/A;N/A;OFF;ON;CV;NONE;00:14:31,440;
02,60;2,60;00,00;0,66;600,0;1,7;N/A;N/A;OFF;ON;CV;NONE;00:14:31,940;
02,60;2,60;00,00;0,93;600,0;2,4;N/A;N/A;OFF;ON;CV;NONE;00:14:32,440;
02,60;2,60;00,00;0,91;600,0;2,4;N/A;N/A;OFF;ON;CV;NONE;00:14:32,940;
02,60;2,60;00,00;0,93;600,0;2,4;N/A;N/A;OFF;ON;CV;NONE;00:14:33,440;
02,60;2,60;00,00;0,95;600,0;2,5;N/A;N/A;OFF;ON;CV;NONE;00:14:33,940;
02,60;2,62;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:34,440;
02,60;2,62;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:34,940;
02,60;2,62;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:35,440;
02,60;2,63;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:35,940;
02,60;0,09;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:36,440;
02,60;0,00;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:36,940;
02,60;0,00;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:37,440;
02,60;0,00;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:37,940;
02,60;0,00;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:38,440;
02,60;0,00;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:38,940;
02,60;0,00;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:39,440;
02,60;0,00;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:39,940;
02,60;0,00;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:40,440;
02,60;0,00;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:40,940;
02,60;0,00;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:41,440;
02,60;0,00;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:41,940;
02,60;0,00;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:42,440;
02,60;0,00;00,00;0,00;600,0;0,0;N/A;N/A;OFF;ON;CV;NONE;00:14:42,940;
